"","FeatureName","FeatureID","AvgRank"
"3769","cg22662205",4914,3536.2
"3770","cg12437013",2882,3536.4
"3771","cg02509086",633,3538
"3772","cg10866856",2541,3538.2
"3773","cg26212163",5603,3538.4
"3774","cg01520321",389,3538.6
"3775","cg10509850",2473,3538.6
"3776","cg22325580",4855,3538.8
"3777","cg08246619",1983,3539.2
"3778","cg09906680",2336,3539.2
"3779","cg08542066",2049,3539.4
"3780","cg19491207",4323,3539.4
"3781","cg19958627",4421,3539.4
"3782","cg01317226",335,3539.6
"3783","cg19723805",4372,3539.6
"3784","cg11641061",2702,3540.2
"3785","cg17078988",3873,3541.8
"3786","cg17166067",3891,3542
"3787","cg10468385",2467,3542.6
"3788","cg18736448",4193,3543
"3789","cg03198317",831,3543.2
"3790","cg05000761",1269,3543.2
"3791","cg18005219",4061,3543.8
"3792","cg01968363",511,3544.2
"3793","cg13478974",3102,3544.4
"3794","cg04831495",1227,3544.8
"3795","cg23322122",5042,3545.2
"3796","cg01907184",491,3546
"3797","cg25115145",5407,3546.2
"3798","cg01442696",374,3546.8
"3799","cg14477619",3345,3547
"3800","cg22510139",4887,3547.2
"3801","cg06792448",1648,3547.8
"3802","cg01200893",301,3548.4
"3803","cg27177058",5803,3548.4
"3804","cg07060204",1710,3549
"3805","cg07353255",1788,3549
"3806","cg25478114",5478,3549.8
"3807","cg24734865",5336,3550
"3808","cg01439199",371,3550.6
"3809","cg02974527",779,3555.2
"3810","cg04773333",1212,3555.2
"3811","cg12919294",2989,3555.2
"3812","cg08832220",2107,3556.8
"3813","cg07160871",1736,3557.2
"3814","cg22827707",4939,3557.4
"3815","cg07796977",1881,3557.6
"3816","cg22157629",4816,3558.4
"3817","cg13128531",3028,3558.6
"3818","cg02746718",705,3558.8
"3819","cg01181259",298,3559.4
"3820","cg24139093",5199,3559.4
"3821","cg16221240",3681,3559.8
"3822","cg16654079",3783,3559.8
"3823","cg08097929",1939,3560
"3824","cg09078100",2153,3560
"3825","cg21187352",4647,3560.2
"3826","cg12363472",2862,3560.4
"3827","cg01961156",507,3560.6
"3828","cg12283218",2841,3560.8
"3829","cg10847915",2535,3561.2
"3830","cg22125112",4803,3561.6
"3831","cg24121967",5193,3562
"3832","cg16777493",3819,3562.4
"3833","cg09728400",2290,3563.6
"3834","cg08493063",2041,3563.8
"3835","cg05386208",1363,3564
"3836","cg22556768",4899,3564
"3837","cg23484981",5067,3564
"3838","cg06948089",1686,3564.2
"3839","cg07144318",1732,3564.2
"3840","cg17880604",4033,3564.2
"3841","cg12764051",2958,3565.2
"3842","cg02908942",755,3565.4
"3843","cg01777121",453,3565.8
"3844","cg12124912",2809,3566.2
"3845","cg18770452",4201,3566.4
"3846","cg01245776",312,3567
"3847","cg05525305",1403,3567.2
"3848","cg03986562",1035,3568.2
"3849","cg10994263",2568,3568.2
"3850","cg13467628",3098,3568.4
"3851","cg01930242",498,3569
"3852","cg26378073",5645,3569
"3853","cg10581497",2493,3569.8
"3854","cg10104487",2385,3570
"3855","cg10620659",2501,3570
"3856","cg05407338",1368,3570.6
"3857","cg00053135",13,3571
"3858","cg12363584",2863,3571.8
"3859","cg23594135",5087,3572.6
"3860","cg25677709",5509,3572.6
"3861","cg03601619",928,3573.6
"3862","cg00551654",139,3573.8
"3863","cg24943998",5376,3574.4
"3864","cg05342469",1354,3574.6
"3865","cg24569831",5292,3575
"3866","cg26624294",5693,3575.8
"3867","cg10088372",2376,3576.2
"3868","cg17863679",4028,3576.2
"3869","cg14622782",3384,3576.6
"3870","cg23571159",5084,3577.2
"3871","cg15756091",3588,3577.4
"3872","cg10712044",2512,3578.2
"3873","cg14321941",3312,3578.2
"3874","cg19435188",4320,3578.4
"3875","cg03700287",956,3578.6
"3876","cg22227586",4828,3578.6
"3877","cg26514623",5666,3578.6
"3878","cg04445988",1138,3579
"3879","cg03282975",851,3579.2
"3880","cg26029310",5570,3579.8
"3881","cg14312439",3310,3580
"3882","cg18338181",4118,3580.4
"3883","cg05672930",1432,3580.6
"3884","cg00008544",1,3581
"3885","cg09540085",2256,3581
"3886","cg19957765",4419,3582
"3887","cg16119613",3658,3582.8
"3888","cg07129523",1724,3583
"3889","cg20969148",4609,3583
"3890","cg11812849",2745,3583.4
"3891","cg22244938",4833,3583.6
"3892","cg18498565",4142,3583.8
"3893","cg01971160",513,3584.8
"3894","cg13311758",3065,3584.8
"3895","cg14381371",3325,3586
"3896","cg06326690",1556,3586.2
"3897","cg09636459",2275,3586.4
"3898","cg11118624",2593,3587
"3899","cg10852662",2536,3587.2
"3900","cg12834378",2973,3587.2
"3901","cg13843483",3191,3587.2
"3902","cg21132005",4636,3587.4
"3903","cg13085627",3017,3587.6
"3904","cg00176672",46,3587.8
"3905","cg08029299",1927,3588.2
"3906","cg13124788",3025,3588.2
"3907","cg12098156",2800,3590
"3908","cg26554505",5677,3590
"3909","cg03096488",817,3590.2
"3910","cg07814567",1885,3591.2
"3911","cg14215153",3284,3591.2
"3912","cg12913887",2987,3591.6
"3913","cg25806190",5536,3591.6
"3914","cg22380161",4864,3592.6
"3915","cg24673385",5315,3593
"3916","cg00164500",42,3593.4
"3917","cg07307789",1778,3595
"3918","cg03263716",845,3595.6
"3919","cg10258962",2419,3596
"3920","cg15736734",3582,3596.2
"3921","cg03923966",1018,3596.6
"3922","cg19911676",4409,3597.2
"3923","cg07946392",1912,3597.8
"3924","cg02832162",728,3598.4
"3925","cg03438618",888,3598.4
"3926","cg07516457",1830,3598.8
"3927","cg02647408",678,3600.2
"3928","cg24567600",5290,3600.4
"3929","cg26212701",5604,3600.8
"3930","cg11492063",2670,3601.4
"3931","cg09884419",2330,3602.8
"3932","cg06644553",1617,3603
"3933","cg00188032",48,3604.2
"3934","cg00587301",148,3604.2
"3935","cg10171489",2402,3604.2
"3936","cg14312063",3309,3605.2
"3937","cg12058595",2790,3605.4
"3938","cg13327911",3069,3606.2
"3939","cg00378313",92,3606.8
"3940","cg08700194",2084,3607
"3941","cg20428720",4499,3607.8
"3942","cg02632742",670,3608
"3943","cg02900669",748,3608
"3944","cg24064903",5185,3608.2
"3945","cg01259329",318,3608.8
"3946","cg03747614",973,3608.8
"3947","cg14774755",3408,3608.8
"3948","cg02135861",543,3609.8
"3949","cg21831612",4743,3610.6
"3950","cg21320945",4676,3612
"3951","cg16161440",3665,3612.6
"3952","cg25037439",5394,3613.2
"3953","cg02621130",668,3613.4
"3954","cg06548512",1595,3614.2
"3955","cg25757224",5527,3614.4
"3956","cg18408209",4133,3614.8
"3957","cg11511795",2674,3616.6
"3958","cg14414154",3333,3617
"3959","cg01588513",402,3617.2
"3960","cg13660443",3146,3617.6
"3961","cg17215680",3902,3617.6
"3962","cg09607712",2268,3617.8
"3963","cg24493004",5272,3618
"3964","cg25099154",5403,3618
"3965","cg15999636",3628,3618.4
"3966","cg25972205",5560,3618.6
"3967","cg07653640",1855,3618.8
"3968","cg04922320",1251,3619.2
"3969","cg20715048",4557,3619.4
"3970","cg07262139",1762,3620
"3971","cg24049154",5181,3620.8
"3972","cg03761513",978,3621
"3973","cg21093166",4630,3621.6
"3974","cg12077194",2795,3621.8
"3975","cg15685006",3576,3621.8
"3976","cg27357865",5842,3622.2
"3977","cg12361744",2861,3622.4
"3978","cg22110655",4800,3623
"3979","cg00545469",137,3624
"3980","cg14232874",3289,3624
"3981","cg14198873",3282,3624.2
"3982","cg17494446",3958,3624.4
"3983","cg01185626",299,3625.2
"3984","cg23338753",5049,3625.6
"3985","cg06960099",1690,3626
"3986","cg25282972",5437,3626.4
"3987","cg02105152",536,3626.6
"3988","cg14437986",3335,3626.6
"3989","cg20694545",4553,3626.6
"3990","cg22662233",4915,3627
"3991","cg07603278",1846,3627.6
"3992","cg11808423",2743,3627.8
"3993","cg07811074",1883,3629
"3994","cg11703745",2718,3629.4
"3995","cg21962013",4777,3629.4
"3996","cg08424930",2019,3629.6
"3997","cg09554951",2260,3630
"3998","cg20121927",4447,3630
"3999","cg12113851",2803,3630.2
"4000","cg12046375",2785,3630.8
"4001","cg02444156",622,3631.4
"4002","cg03727359",968,3631.4
"4003","cg12064213",2791,3631.4
"4004","cg04199621",1086,3631.8
"4005","cg09912793",2339,3632.2
"4006","cg02836233",731,3632.4
"4007","cg27448532",5863,3632.4
"4008","cg05524246",1402,3632.8
"4009","cg07930620",1906,3633.4
"4010","cg07530172",1834,3633.6
"4011","cg14131536",3263,3634
"4012","cg20976174",4611,3634.8
"4013","cg27530576",5878,3634.8
"4014","cg01808582",463,3636
"4015","cg05757894",1450,3636
"4016","cg10741826",2516,3636.6
"4017","cg00592460",152,3638
"4018","cg16638931",3779,3638
"4019","cg25019549",5388,3639.2
"4020","cg00032959",8,3639.4
"4021","cg07044548",1705,3640
"4022","cg25765464",5529,3640.6
"4023","cg16086416",3649,3642.8
"4024","cg14210765",3283,3643
"4025","cg07236127",1757,3643.2
"4026","cg26429095",5654,3644.6
"4027","cg01104549",275,3644.8
"4028","cg13647079",3141,3645.2
"4029","cg09552123",2258,3645.6
"4030","cg20230416",4470,3645.6
"4031","cg23164183",4997,3646.2
"4032","cg09590812",2266,3647.2
"4033","cg08030633",1928,3647.4
"4034","cg25544935",5486,3648
"4035","cg10809622",2529,3649.6
"4036","cg27111618",5790,3649.6
"4037","cg00585714",147,3649.8
"4038","cg07287255",1770,3649.8
"4039","cg00447018",112,3650
"4040","cg01724941",439,3650
"4041","cg12636482",2938,3650.2
"4042","cg02477677",628,3650.4
"4043","cg13664067",3147,3650.4
"4044","cg16091995",3651,3650.8
"4045","cg18635552",4174,3651
"4046","cg04947385",1259,3651.6
"4047","cg04478698",1153,3651.8
"4048","cg27467787",5866,3651.8
"4049","cg12165551",2818,3652
"4050","cg20662859",4546,3652.6
"4051","cg19846168",4396,3652.8
"4052","cg26333595",5632,3654
"4053","cg23200342",5002,3654.2
"4054","cg25404458",5468,3654.8
"4055","cg04927066",1255,3655.2
"4056","cg14386951",3328,3655.2
"4057","cg07907386",1902,3655.4
"4058","cg24643102",5303,3655.8
"4059","cg23503517",5072,3656.4
"4060","cg02492445",630,3656.8
"4061","cg27421291",5856,3657
"4062","cg07608508",1847,3657.4
"4063","cg17464366",3948,3657.6
"4064","cg20143985",4457,3657.8
"4065","cg16606256",3773,3658
"4066","cg00491210",122,3658.2
"4067","cg04467748",1150,3658.2
"4068","cg10323921",2437,3658.4
"4069","cg03987660",1036,3659
"4070","cg05250119",1334,3659.4
"4071","cg10364374",2442,3660
"4072","cg11937681",2769,3660.2
"4073","cg19345165",4297,3660.2
"4074","cg01688536",430,3661.2
"4075","cg26135134",5589,3661.2
"4076","cg27232569",5815,3661.4
"4077","cg10519460",2475,3661.6
"4078","cg16059374",3643,3663.4
"4079","cg08821968",2106,3664.2
"4080","cg15973171",3622,3664.8
"4081","cg23648015",5094,3665.4
"4082","cg03772064",981,3666
"4083","cg23970546",5161,3666.2
"4084","cg08635406",2073,3666.4
"4085","cg14914442",3434,3666.6
"4086","cg17809181",4015,3667.6
"4087","cg00894344",225,3668
"4088","cg02787737",713,3668.8
"4089","cg26419584",5651,3669.6
"4090","cg14724899",3405,3670.8
"4091","cg06312848",1550,3671.2
"4092","cg27534306",5880,3671.4
"4093","cg17618474",3979,3671.8
"4094","cg22666015",4916,3673
"4095","cg26180501",5598,3673
"4096","cg04571355",1164,3673.2
"4097","cg14887500",3429,3674.4
"4098","cg26135325",5590,3675
"4099","cg15737324",3584,3675.4
"4100","cg22655154",4913,3675.6
"4101","cg14911189",3433,3675.8
"4102","cg23963024",5158,3676
"4103","cg14564076",3367,3676.2
"4104","cg10245797",2416,3677
"4105","cg08939394",2134,3677.4
"4106","cg14338526",3315,3677.4
"4107","cg10071882",2373,3677.6
"4108","cg07506599",1826,3677.8
"4109","cg05092583",1289,3678
"4110","cg07112091",1720,3678.2
"4111","cg02315271",590,3678.4
"4112","cg08570034",2057,3678.6
"4113","cg08002746",1924,3679.6
"4114","cg00902847",227,3679.8
"4115","cg13915481",3211,3681
"4116","cg16084133",3647,3681
"4117","cg13338084",3071,3681.2
"4118","cg13385568",3082,3681.2
"4119","cg27026585",5776,3681.4
"4120","cg01658563",421,3681.6
"4121","cg15330419",3516,3681.6
"4122","cg00441301",109,3682.4
"4123","cg10575075",2491,3682.8
"4124","cg22848646",4942,3682.8
"4125","cg07576996",1843,3683.4
"4126","cg13787982",3178,3683.6
"4127","cg19569526",4336,3683.6
"4128","cg19795594",4384,3683.8
"4129","cg03208707",834,3684.2
"4130","cg18562578",4158,3684.8
"4131","cg21972382",4780,3684.8
"4132","cg14613365",3379,3685.2
"4133","cg01101997",273,3685.4
"4134","cg10440447",2459,3685.4
"4135","cg11471802",2667,3685.6
"4136","cg10310944",2434,3686
"4137","cg15368044",3522,3686.2
"4138","cg22892607",4952,3686.4
"4139","cg08073003",1936,3686.8
"4140","cg13812291",3183,3686.8
"4141","cg27299021",5831,3687
"4142","cg07775813",1876,3687.6
"4143","cg06852305",1659,3688
"4144","cg23877021",5141,3688.4
"4145","cg07296841",1774,3688.6
"4146","cg13284981",3060,3689.8
"4147","cg27058497",5783,3689.8
"4148","cg05991184",1506,3691.2
"4149","cg26790663",5723,3692.4
"4150","cg00307497",75,3692.8
"4151","cg01837375",472,3692.8
"4152","cg04600798",1171,3692.8
"4153","cg09480264",2245,3692.8
"4154","cg26418881",5650,3693.6
"4155","cg02904945",750,3693.8
"4156","cg12603650",2930,3694
"4157","cg25699837",5517,3694.2
"4158","cg02141498",545,3695
"4159","cg01759218",447,3695.4
"4160","cg07945733",1911,3695.6
"4161","cg00031105",6,3695.8
"4162","cg03245218",840,3695.8
"4163","cg18898267",4229,3696.4
"4164","cg16708264",3804,3696.8
"4165","cg15571231",3557,3697.4
"4166","cg22427208",4874,3697.8
"4167","cg23130254",4990,3698.6
"4168","cg19243721",4277,3699
"4169","cg20550154",4524,3699.8
"4170","cg12251508",2835,3700.4
"4171","cg14960034",3442,3700.6
"4172","cg19508555",4326,3700.8
"4173","cg15699693",3579,3701.4
"4174","cg27232160",5814,3701.8
"4175","cg06249198",1543,3702.8
"4176","cg02646491",677,3703
"4177","cg02870147",742,3703.2
"4178","cg26170569",5596,3703.2
"4179","cg16992960",3849,3703.4
"4180","cg21330313",4678,3704.6
"4181","cg26269677",5619,3705
"4182","cg16430538",3731,3706.6
"4183","cg10557139",2487,3708.8
"4184","cg12474452",2894,3709.2
"4185","cg00525964",132,3709.8
"4186","cg02102490",534,3710
"4187","cg18303175",4110,3710.6
"4188","cg20220737",4468,3710.8
"4189","cg00247614",60,3711.6
"4190","cg11661940",2707,3711.6
"4191","cg01417062",368,3712.6
"4192","cg05521981",1399,3713
"4193","cg13109528",3022,3713.4
"4194","cg16567044",3758,3713.4
"4195","cg01279057",326,3713.8
"4196","cg04720065",1197,3713.8
"4197","cg21274724",4670,3714.4
"4198","cg18331909",4116,3714.6
"4199","cg20220121",4467,3714.8
"4200","cg06526042",1589,3715.6
"4201","cg03576480",923,3716.2
"4202","cg09263059",2200,3716.2
"4203","cg17963456",4053,3717.2
"4204","cg23822915",5132,3717.6
"4205","cg22791324",4932,3717.8
"4206","cg23980070",5163,3718
"4207","cg26794638",5725,3719
"4208","cg02683350",688,3719.2
"4209","cg13596370",3131,3719.2
"4210","cg02480077",629,3719.4
"4211","cg00459904",117,3719.6
"4212","cg10874111",2542,3720.2
"4213","cg07057235",1708,3721
"4214","cg09123693",2163,3721.2
"4215","cg02378440",603,3721.4
"4216","cg10549088",2486,3721.4
"4217","cg16375999",3720,3721.4
"4218","cg20140333",4455,3721.4
"4219","cg15643000",3569,3721.6
"4220","cg24850296",5358,3721.6
"4221","cg04319929",1115,3722.2
"4222","cg13115376",3023,3722.4
"4223","cg11945228",2773,3722.8
"4224","cg12649683",2941,3723.2
"4225","cg24913154",5370,3723.8
"4226","cg07449620",1808,3725.2
"4227","cg24376311",5249,3725.2
"4228","cg25278663",5436,3725.8
"4229","cg18585581",4161,3726
"4230","cg01672042",425,3726.6
"4231","cg00656860",165,3728.6
"4232","cg01966816",509,3729.2
"4233","cg15642035",3568,3729.6
"4234","cg04818594",1222,3730
"4235","cg08569678",2056,3731
"4236","cg09694280",2284,3731
"4237","cg03341064",868,3731.6
"4238","cg07115952",1722,3731.8
"4239","cg00040419",12,3733.6
"4240","cg18049299",4071,3733.6
"4241","cg13557213",3117,3733.8
"4242","cg19906545",4405,3734.6
"4243","cg11127569",2597,3735.2
"4244","cg12790061",2962,3735.2
"4245","cg21749951",4731,3735.2
"4246","cg07479750",1819,3735.4
"4247","cg21236182",4658,3735.6
"4248","cg10318368",2436,3736.2
"4249","cg17982031",4057,3736.6
"4250","cg24421094",5262,3737
"4251","cg08943696",2135,3737.2
"4252","cg25391194",5466,3737.4
"4253","cg26470958",5661,3737.4
"4254","cg14275273",3298,3737.8
"4255","cg02831795",727,3739
"4256","cg04868540",1238,3739
"4257","cg09300505",2211,3739
"4258","cg15878909",3606,3739.6
"4259","cg04414675",1130,3740.4
"4260","cg04644049",1182,3740.4
"4261","cg08934427",2132,3740.4
"4262","cg14218108",3286,3740.4
"4263","cg25691239",5513,3741.2
"4264","cg00415782",105,3742.2
"4265","cg04665139",1186,3742.2
"4266","cg17740587",4000,3742.6
"4267","cg01593857",403,3743.2
"4268","cg17182054",3897,3743.2
"4269","cg11024449",2576,3743.6
"4270","cg03042180",802,3743.8
"4271","cg11550356",2682,3743.8
"4272","cg23845945",5139,3744.4
"4273","cg17042754",3860,3744.8
"4274","cg17306661",3921,3745
"4275","cg18917736",4231,3745.4
"4276","cg24157364",5207,3745.4
"4277","cg25965576",5557,3745.8
"4278","cg02793507",717,3746.6
"4279","cg23162817",4996,3746.6
"4280","cg13149147",3034,3746.8
"4281","cg24764310",5342,3746.8
"4282","cg23490425",5068,3747.2
"4283","cg06515461",1587,3748
"4284","cg17617953",3978,3748
"4285","cg02458532",624,3748.8
"4286","cg24498488",5273,3749
"4287","cg12236505",2831,3749.4
"4288","cg20311251",4478,3750
"4289","cg00168942",44,3752
"4290","cg22958118",4960,3752
"4291","cg14252488",3294,3752.2
"4292","cg10533990",2483,3752.4
"4293","cg03478444",902,3753.6
"4294","cg06430309",1575,3754.2
"4295","cg25259479",5432,3754.2
"4296","cg03693105",952,3754.6
"4297","cg03933131",1022,3754.6
"4298","cg21913376",4763,3754.8
"4299","cg23619575",5093,3756.2
"4300","cg15353469",3520,3756.8
"4301","cg09960794",2351,3757
"4302","cg08323957",2002,3757.8
"4303","cg02959688",772,3758.4
"4304","cg24102420",5191,3758.8
"4305","cg02512224",637,3759.6
"4306","cg17718728",3996,3760
"4307","cg05459616",1382,3760.8
"4308","cg08293102",1995,3760.8
"4309","cg21881821",4756,3761
"4310","cg00201760",51,3761.4
"4311","cg25938025",5553,3762
"4312","cg13231921",3053,3762.8
"4313","cg22974337",4962,3763.2
"4314","cg02844051",733,3763.4
"4315","cg22483286",4883,3763.8
"4316","cg20450123",4506,3764.2
"4317","cg00520406",129,3764.8
"4318","cg08302912",1998,3764.8
"4319","cg22724765",4925,3765
"4320","cg13494037",3106,3765.4
"4321","cg05926918",1485,3765.8
"4322","cg04776597",1213,3766.6
"4323","cg06778747",1644,3766.6
"4324","cg16143889",3661,3766.6
"4325","ch.15.79573225R",5910,3767
"4326","cg05407757",1369,3767.4
"4327","cg17737835",3999,3767.6
"4328","cg03370490",872,3767.8
"4329","cg05317714",1350,3768.2
"4330","cg01132653",285,3769
"4331","cg09763097",2299,3770
"4332","cg11815914",2747,3770.2
"4333","cg00192750",49,3770.4
"4334","cg18404811",4131,3770.6
"4335","cg21157301",4639,3770.8
"4336","cg04956244",1260,3771.2
"4337","cg18000306",4059,3771.6
"4338","cg02088237",532,3772.2
"4339","cg26471982",5662,3772.4
"4340","cg05337607",1353,3772.6
"4341","cg06581825",1604,3772.8
"4342","cg23785043",5123,3772.8
"4343","cg11013714",2572,3773.2
"4344","cg20723705",4559,3773.6
"4345","cg07627726",1852,3774
"4346","cg20268279",4473,3774.4
"4347","cg18328702",4115,3775
"4348","cg02669193",685,3776.2
"4349","cg16512990",3747,3776.4
"4350","cg06150863",1528,3778
"4351","cg04667538",1188,3778.2
"4352","cg04132853",1072,3778.4
"4353","cg16170838",3669,3778.4
"4354","cg23935593",5153,3778.4
"4355","cg02198701",563,3778.8
"4356","cg19613968",4344,3779.4
"4357","cg01597066",405,3779.8
"4358","cg00832270",205,3780.2
"4359","cg10594245",2498,3781.2
"4360","cg05684015",1439,3781.6
"4361","cg16508529",3744,3781.8
"4362","cg25372115",5460,3782
"4363","cg10353859",2441,3782.4
"4364","cg21777364",4736,3782.6
"4365","cg01140585",288,3782.8
"4366","cg18672716",4182,3783.6
"4367","cg21977507",4783,3783.8
"4368","cg26345693",5635,3783.8
"4369","cg01743835",443,3784.4
"4370","cg07581973",1844,3784.8
"4371","cg16953064",3841,3785.2
"4372","cg16146794",3662,3785.8
"4373","cg10259985",2420,3786.2
"4374","cg10275180",2425,3786.2
"4375","cg06587443",1607,3787
"4376","cg17657618",3982,3787.2
"4377","cg12412598",2875,3788.8
"4378","cg09247259",2196,3789
"4379","cg00949677",237,3789.4
"4380","cg13946341",3216,3789.8
"4381","cg14178533",3276,3790
"4382","cg27391511",5847,3790.2
"4383","cg03061623",810,3790.6
"4384","cg06374165",1565,3790.8
"4385","cg20574732",4529,3791
"4386","cg01952913",504,3791.6
"4387","cg24683255",5322,3792
"4388","cg04550367",1159,3792.2
"4389","cg15382367",3523,3792.6
"4390","cg27475468",5868,3792.6
"4391","cg14631165",3386,3792.8
"4392","cg14848469",3422,3792.8
"4393","cg18280251",4105,3792.8
"4394","cg03383006",873,3794
"4395","cg01650818",419,3795
"4396","cg01014087",252,3796
"4397","cg25473115",5477,3796
"4398","cg27533080",5879,3796.6
"4399","cg21196597",4650,3796.8
"4400","cg03462053",896,3797.2
